15min Data - Main Card (Port01)
Time Stamp,RX Octs,TX Octs,RX Pkts,TX Pkts,RX Drop Events,Status,RX Undersize Pkts,Status,RX Fragments,Status,RX 64Octs,TX 64Octs,RX 65 to 127Octs,TX 65 to 127Octs,RX 128 to 255Octs,TX 128 to 255Octs,RX 256 to 511Octs,TX 256 to 511Octs,RX 512 to 1023Octs,TX 512 to 1023Octs,RX 1024 to 1518Octs,TX 1024 to 1518Octs,RX CRC Alignment Errors,Status,RX Oversize Pkts,Status,TX Oversize Pkts,RX Jabbers,RX Multicast Pkts,TX Multicast Pkts,RX Broadcast Pkts,TX Broadcast Pkts,TX Collisions,Status,RX Unknown TPID,RX Unknown VID,RX MAC Limit,RX Filter Discard,TX Filter Discard,RX QoS Discard,TX Queue0 Discard,TX Queue1 Discard,TX Queue2 Discard,TX Queue3 Discard,TX Queue4 Discard,TX Queue5 Discard,TX Queue6 Discard,TX Queue7 Discard,,,,,Record Status,RX Peak Rate [Mbps],TX Peak Rate [Mbps],RX Peak Detect Time,TX Peak Detect Time
06:30,198886953,1583008761,727807,1565446,0,NORMAL,0,NORMAL,0,NORMAL,41513,7518,367501,236356,171376,142432,31915,51086,44819,69025,70683,1058973,0,NORMAL,0,NORMAL,0,0,0,0,0,7414,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,31,06:27:30,06:29:40
06:45,202217080,1648632907,751076,1613694,0,NORMAL,0,NORMAL,0,NORMAL,45229,7639,409815,257004,154576,132746,22276,42242,51264,75762,67812,1098149,0,NORMAL,0,NORMAL,0,0,0,0,0,7411,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,37,06:38:30,06:39:20
07:00,224497493,2225627812,824615,1987447,0,NORMAL,0,NORMAL,0,NORMAL,48664,7589,454883,230880,165064,131322,21530,45687,59393,67789,75080,1504130,0,NORMAL,0,NORMAL,0,0,0,0,0,7422,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,2,41,07:00:00,06:53:30
07:15,231242777,1854932257,786398,1749277,0,NORMAL,0,NORMAL,0,NORMAL,49016,7633,371272,237517,186232,138730,31533,42603,72898,61726,75425,1261016,0,NORMAL,0,NORMAL,0,0,0,0,0,7432,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,40,07:07:30,07:06:20
07:30,248006782,2270334266,914814,2074455,0,NORMAL,0,NORMAL,0,NORMAL,47030,7717,499506,245868,173902,150641,44944,57533,79624,90351,69789,1522296,0,NORMAL,0,NORMAL,0,0,0,0,0,7423,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,46,07:24:10,07:17:50
07:45,228870548,2019835622,836153,1876268,0,NORMAL,0,NORMAL,0,NORMAL,48027,7892,457829,256735,169342,150589,28439,49178,50208,41551,82212,1370201,0,NORMAL,0,NORMAL,0,0,0,0,0,7404,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,37,07:43:00,07:35:50
08:00,212213239,2962941340,1002632,2637653,0,NORMAL,0,NORMAL,0,NORMAL,47042,7766,574484,292813,240379,231150,54453,54185,39148,39472,47088,2011815,0,NORMAL,0,NORMAL,0,0,0,0,0,7423,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,53,07:59:30,07:59:30
08:15,264549615,2609788871,978580,2398755,0,NORMAL,0,NORMAL,0,NORMAL,46779,7688,518195,302706,225025,189247,43575,65755,57087,54293,87883,1778905,0,NORMAL,0,NORMAL,0,0,0,0,0,7419,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,48,08:15:00,08:02:00
08:30,288095736,2670289867,1028222,2471393,0,NORMAL,0,NORMAL,0,NORMAL,41068,8060,547320,322101,220048,172691,58718,82116,72349,71949,88618,1814338,0,NORMAL,0,NORMAL,0,0,0,0,0,7412,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,39,08:29:40,08:26:40
08:45,265026525,2892403920,1004952,2623524,0,NORMAL,0,NORMAL,0,NORMAL,44730,7666,529435,292376,217060,194769,63395,85757,85674,99548,64643,1943345,0,NORMAL,0,NORMAL,0,0,0,0,0,7428,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,48,08:33:50,08:31:00
09:00,229636686,1912147539,821879,1835391,0,NORMAL,0,NORMAL,0,NORMAL,45942,7627,433799,274592,178621,164830,37478,52376,47966,46126,77999,1289724,0,NORMAL,0,NORMAL,0,0,0,0,0,7402,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,68,08:59:50,08:46:30
