15min Data - Radio LAG (Radio GRP1)
Time Stamp,RX Octs,TX Octs,RX Pkts,TX Pkts,RX Drop Events,Status,RX Undersize Pkts,Status,RX Fragments,Status,RX 64Octs,TX 64Octs,RX 65 to 127Octs,TX 65 to 127Octs,RX 128 to 255Octs,TX 128 to 255Octs,RX 256 to 511Octs,TX 256 to 511Octs,RX 512 to 1023Octs,TX 512 to 1023Octs,RX 1024 to 1518Octs,TX 1024 to 1518Octs,RX CRC Alignment Errors,Status,RX Oversize Pkts,Status,TX Oversize Pkts,RX Jabbers,RX Multicast Pkts,TX Multicast Pkts,RX Broadcast Pkts,TX Broadcast Pkts,TX Collisions,Status,RX Unknown TPID,RX Unknown VID,RX MAC Limit,RX Filter Discard,TX Filter Discard,RX QoS Discard,TX Queue0 Discard,TX Queue1 Discard,TX Queue2 Discard,TX Queue3 Discard,TX Queue4 Discard,TX Queue5 Discard,TX Queue6 Discard,TX Queue7 Discard,,,,,Record Status,RX Peak Rate [Mbps],TX Peak Rate [Mbps],RX Peak Detect Time,TX Peak Detect Time
06:30,12588138496,2248616705,12115665,7039011,0,NORMAL,0,NORMAL,0,NORMAL,7510,201968,1651062,3169877,957511,2024854,591067,387718,370030,390742,8536634,842469,0,NORMAL,0,NORMAL,0,0,4227,180,467,2,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,145,35,06:18:00,06:18:20
06:45,13894943797,2781284080,13330674,7746855,0,NORMAL,0,NORMAL,0,NORMAL,8378,197156,1684023,3304062,991562,2121835,753253,461866,464727,458678,9428105,1175095,0,NORMAL,0,NORMAL,0,0,4257,181,493,4,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,155,37,06:33:20,06:38:30
07:00,13516277659,2576046316,13077880,7629110,0,NORMAL,0,NORMAL,0,NORMAL,7737,169660,1726034,3363563,981369,2160122,765791,484683,435925,411656,9157776,1001195,0,NORMAL,2793,NORMAL,0,0,4232,179,427,0,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,153,62,06:59:00,06:48:20
07:15,14013195600,2338959568,13332354,7611685,0,NORMAL,0,NORMAL,0,NORMAL,7407,157114,1675209,3516672,974332,2223663,729447,470980,379730,385090,9562495,819504,0,NORMAL,2720,NORMAL,0,0,4240,179,422,1,0,NORMAL,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,,,,VALID,167,43,07:14:20,07:06:10
07:30,14054741521,2331822303,13350530,7781737,0,NORMAL,0,NORMAL,0,NORMAL,10321,165673,1830154,3555974,941965,2347724,668230,465544,384972,425500,9510584,803411,0,NORMAL,0,NORMAL,0,0,4214,180,457,3,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,155,38,07:19:40,07:25:10
07:45,12964413783,2234816319,12324046,7291083,0,NORMAL,0,NORMAL,0,NORMAL,7892,153185,1525096,3277550,851589,2107435,679784,486390,477479,473276,8781700,775475,0,NORMAL,0,NORMAL,0,0,4226,183,458,8,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,152,28,07:43:30,07:37:40
08:00,12951982744,2283116439,12193229,7320769,0,NORMAL,0,NORMAL,0,NORMAL,7274,164366,1434218,3271611,882856,2124372,696605,493779,412039,452961,8758764,796239,0,NORMAL,0,NORMAL,0,0,4235,181,360,12,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,156,34,07:58:40,07:59:20
08:15,13299627053,2912504672,13109803,8205412,0,NORMAL,0,NORMAL,0,NORMAL,7870,153839,1859405,3346183,1078110,2456773,742082,559916,496216,493258,8897970,1177137,0,NORMAL,27372,NORMAL,0,0,4261,181,444,16,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,168,38,08:00:00,08:01:40
08:30,11039746444,2326583580,10915253,7008552,0,NORMAL,0,NORMAL,0,NORMAL,8763,171862,1541956,2999866,888077,2035299,647873,451501,420323,440920,7401667,891638,0,NORMAL,1485,NORMAL,0,0,4259,179,360,21,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,138,31,08:18:40,08:18:40
08:45,10642835318,2156783329,10440213,6654215,0,NORMAL,0,NORMAL,0,NORMAL,12552,152115,1481525,2842828,809166,1994511,578106,455775,385179,387981,7166286,804073,0,NORMAL,320,NORMAL,0,0,4258,181,367,17,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,142,34,08:39:50,08:36:50
09:00,11371517716,2298869088,11305701,7396641,0,NORMAL,0,NORMAL,0,NORMAL,6687,155867,1640403,3199356,978462,2338397,686121,499729,382406,376164,7604313,809456,0,NORMAL,5823,NORMAL,0,0,4258,178,385,9,0,NORMAL,0,0,0,0,0,0,0,0,0,0,29,0,0,0,,,,,VALID,140,30,08:54:50,08:59:40
09:15,11193065245,2259519812,11090474,7257373,0,NORMAL,0,NORMAL,0,NORMAL,10822,136851,1610592,3151992,993938,2289321,535389,468581,418774,409197,7512004,782363,0,NORMAL,3770,NORMAL,0,0,4244,180,437,21,0,NORMAL,0,0,0,0,0,0,0,0,0,0,86,0,0,0,,,,,VALID,143,31,09:02:30,09:02:40
09:30,10884100543,1996648345,10488821,6716636,0,NORMAL,0,NORMAL,0,NORMAL,5289,135411,1387155,3099724,871292,2004606,462438,414290,434793,383913,7322604,661342,0,NORMAL,2346,NORMAL,0,0,4251,181,464,19,0,NORMAL,0,0,0,0,0,0,0,0,0,0,67,0,0,0,,,,,VALID,146,31,09:16:40,09:23:20
09:45,9889055264,1944732566,9799324,6570849,0,NORMAL,0,NORMAL,0,NORMAL,8765,140600,1290502,2917966,895807,2061453,574626,400965,428995,411355,6590353,620851,0,NORMAL,74,NORMAL,0,0,4246,178,416,20,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,133,28,09:35:10,09:30:40
10:00,9616058466,2170355410,9609466,6472064,0,NORMAL,0,NORMAL,0,NORMAL,4629,152137,1463480,2884777,798693,1885338,547234,370949,328487,318743,6458463,843016,0,NORMAL,0,NORMAL,0,0,4272,180,462,8,0,NORMAL,0,0,0,0,0,0,0,0,0,0,228,0,0,0,,,,,VALID,157,46,09:54:20,09:53:50
10:15,9078592893,1844887683,9276564,6363305,0,NORMAL,0,NORMAL,0,NORMAL,8083,126668,1320405,2936711,776627,1911794,760529,434781,397214,339607,6010757,596780,0,NORMAL,296,NORMAL,0,0,4277,181,353,14,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,137,29,10:00:50,10:11:30
10:30,8105383156,1550554184,8426896,5608778,0,NORMAL,0,NORMAL,0,NORMAL,3882,139279,1114206,2352935,699782,1876541,897236,454529,453649,334140,5257329,435456,0,NORMAL,6,NORMAL,0,0,4262,179,455,32,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,121,23,10:18:10,10:21:00
10:45,7286487843,1687714302,7786003,5501573,0,NORMAL,0,NORMAL,0,NORMAL,3936,152734,1126152,2370821,755507,1695903,805028,395372,379510,279185,4715136,590659,0,NORMAL,0,NORMAL,0,0,4272,181,298,19,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,98,32,10:43:10,10:44:00
11:00,8002133290,1980325364,8396615,5852825,0,NORMAL,0,NORMAL,0,NORMAL,3658,175211,1269055,2436521,743939,1719521,731559,388095,408373,366327,5239405,749778,0,NORMAL,0,NORMAL,0,0,4247,179,342,21,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,134,34,10:50:20,10:50:10
11:15,6225605993,1528969448,6262287,4469772,0,NORMAL,0,NORMAL,0,NORMAL,2224,173364,849595,1774677,532428,1261975,364490,314496,405190,354186,4107821,574591,0,NORMAL,0,NORMAL,0,0,4241,181,317,73,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,105,30,11:05:30,11:05:30
11:30,7092576706,1657877107,6947614,4901720,0,NORMAL,0,NORMAL,0,NORMAL,2263,180720,956044,2037706,518538,1382243,376593,299643,370132,377401,4722444,608588,0,NORMAL,0,NORMAL,0,0,4222,179,251,85,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,121,27,11:18:40,11:18:30
11:45,8472858380,1854232411,8345331,5802977,0,NORMAL,0,NORMAL,0,NORMAL,4303,173809,1161441,2398150,671105,1757672,454179,378451,435817,468284,5615846,610497,0,NORMAL,0,NORMAL,0,0,4228,179,249,80,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,114,26,11:34:10,11:35:50
12:00,5016290464,1078769359,5041629,3766055,0,NORMAL,0,NORMAL,0,NORMAL,2494,155733,711643,1582787,440617,1177441,295254,246853,307372,287631,3283706,300113,0,NORMAL,0,NORMAL,0,0,4193,180,319,47,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,114,24,11:45:20,11:46:10
12:15,4730426814,1152487712,4749939,3762150,0,NORMAL,0,NORMAL,0,NORMAL,2816,164920,728563,1647035,417689,1079684,256143,252841,246982,200915,3093368,401265,0,NORMAL,3844,NORMAL,0,0,4213,181,448,69,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,108,36,12:01:00,12:00:00
12:30,6162363319,1499886773,6187015,4518826,0,NORMAL,0,NORMAL,0,NORMAL,3430,180705,1032379,1947782,433409,1266098,321222,285754,308227,272270,4069456,550568,0,NORMAL,12390,NORMAL,0,0,4237,179,310,67,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,91,45,12:25:00,12:16:50
12:45,6241868471,1191261382,6140001,4315634,0,NORMAL,0,NORMAL,0,NORMAL,3324,166426,891106,1916828,432907,1343670,326301,280049,289017,250449,4194941,341776,0,NORMAL,1751,NORMAL,0,0,4223,180,273,63,0,NORMAL,0,0,0,0,0,0,0,0,0,0,43,0,0,0,,,,,VALID,111,21,12:41:40,12:31:40
13:00,4460005936,886754271,4524838,3280282,0,NORMAL,0,NORMAL,0,NORMAL,3083,166064,692661,1369590,351562,1048761,255973,250751,247771,193191,2973122,236337,0,NORMAL,0,NORMAL,0,0,4196,180,330,114,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,97,23,12:50:20,12:57:20
13:15,*4971828044,*1762087545,*5089829,*4104868,*0,INVALID,*0,INVALID,*0,INVALID,*2846,*123549,*751821,*1505421,*454394,*1105832,*294183,*252402,*286993,*256793,*3298306,*845254,*0,INVALID,*0,INVALID,*0,*0,*3271,*144,*287,*100,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*104,*37,*13:11:00,*13:06:00
13:30,*115400347,*23740208,*127195,*96807,*0,INVALID,*0,INVALID,*0,INVALID,*236,*3487,*27856,*54953,*11483,*21901,*7496,*4908,*5331,*4993,*74669,*6509,*0,INVALID,*0,INVALID,*0,*0,*200,*11,*7,*11,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*53,*11,*13:29:50,*13:29:50
13:45,8977345175,2069330806,8618126,6148030,0,NORMAL,0,NORMAL,0,NORMAL,2895,168657,1143823,2589312,592246,1825806,418822,371798,467596,378887,5991649,795369,0,NORMAL,4,NORMAL,0,0,4213,180,418,101,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,151,45,13:37:30,13:36:50
14:00,7718945520,1715952871,7291394,4881835,0,NORMAL,0,NORMAL,0,NORMAL,2457,168593,950184,2044867,469036,1319584,370457,301308,373726,348694,5124252,682946,0,NORMAL,0,NORMAL,0,0,4241,180,369,79,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,114,36,13:59:50,13:59:50
14:15,6867414600,1802528471,6639528,4760469,0,NORMAL,0,NORMAL,0,NORMAL,2723,166180,846535,1784970,553910,1387747,346873,307166,317873,339336,4570926,759928,0,NORMAL,0,NORMAL,0,0,4224,180,428,146,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,113,56,14:00:10,14:02:40
14:30,6372603532,1440961274,6252538,4392783,0,NORMAL,0,NORMAL,0,NORMAL,2477,164573,879491,1815494,446487,1254818,395091,323018,346371,338701,4158262,480033,0,NORMAL,0,NORMAL,0,0,4201,180,563,163,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,107,25,14:25:20,14:24:50
14:45,*2566815637,*675146914,*2725480,*2122305,*0,INVALID,*0,INVALID,*0,INVALID,*1604,*81320,*471642,*926216,*242746,*584929,*190204,*138085,*145735,*156628,*1671199,*218571,*0,INVALID,*0,INVALID,*0,*0,*2294,*113,*169,*75,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*121,*25,*14:43:50,*14:43:50
15:00,*6874984576,*1918414603,*6697537,*4966539,*0,INVALID,*0,INVALID,*0,INVALID,*3901,*158693,*990837,*2035145,*495883,*1368891,*331939,*285550,*249021,*222030,*4620694,*881168,*0,INVALID,*0,INVALID,*0,*0,*3986,*177,*446,*96,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*4,*0,*0,*0,,,,,INVALID,*138,*53,*14:46:30,*14:59:10
15:15,9622295201,3342254250,9402772,7341533,0,NORMAL,0,NORMAL,0,NORMAL,5009,165482,1371671,2745997,691472,1946638,470533,387722,457318,357806,6402496,1720672,0,NORMAL,0,NORMAL,0,0,4233,180,498,141,0,NORMAL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,VALID,149,49,15:02:20,15:01:30
15:30,6174581808,1217793047,6090508,4255485,0,NORMAL,0,NORMAL,0,NORMAL,4299,155990,869758,1800283,429057,1335693,328331,290405,363594,302960,4093003,354564,0,NORMAL,0,NORMAL,0,0,4208,180,512,101,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,100,22,15:28:50,15:28:50
15:45,6516229496,1340358751,6466964,4636618,0,NORMAL,0,NORMAL,0,NORMAL,2558,153506,950278,2017424,483456,1405192,362766,300533,354573,342453,4307491,402088,0,NORMAL,5405,NORMAL,0,0,4218,179,527,135,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,111,23,15:41:20,15:44:00
16:00,10987532347,1978616279,10060680,6491102,0,NORMAL,0,NORMAL,0,NORMAL,2950,152425,1118808,2845226,643529,1983523,447905,389114,422112,446909,7417860,651312,0,NORMAL,5478,NORMAL,0,0,4223,180,473,149,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,166,30,15:49:30,15:47:40
16:15,*5603365101,*871866783,*5203905,*3176972,*0,INVALID,*0,INVALID,*0,INVALID,*2154,*102669,*592283,*1457618,*314413,*973499,*235343,*187921,*243437,*197205,*3806641,*241423,*0,INVALID,*7720,INVALID,*0,*0,*2815,*125,*323,*73,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*138,*22,*16:06:30,*16:06:20
16:30,*0,*0,*0,*0,*0,INVALID,*0,INVALID,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,INVALID,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*0,*0,*00:00:00,*00:00:00
16:45,*2571628818,*474129250,*2558607,*1832505,*0,INVALID,*0,INVALID,*0,INVALID,*1847,*96496,*437311,*926162,*167809,*445618,*143967,*119820,*138731,*115044,*1668430,*113336,*0,INVALID,*0,INVALID,*0,*0,*2710,*119,*246,*115,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*113,*21,*16:44:00,*16:36:50
17:00,*2569678999,*1316588478,*2788129,*2686415,*0,INVALID,*0,INVALID,*0,INVALID,*1663,*118929,*546714,*1018718,*202078,*535753,*191736,*170080,*202806,*224060,*1642681,*596825,*0,INVALID,*0,INVALID,*0,*0,*3185,*136,*354,*197,*0,INVALID,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,*0,,,,,INVALID,*76,*25,*16:45:10,*16:53:30
